name,CCS,MW,WPATH,WPOL,MLogP,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,HybRatio,nAtom,nAromBond,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,ALogP,ALogp2,AMR,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Wgamma1.unity,Wgamma2.unity,Wgamma3.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WG.unity,WD.unity,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nHBDon,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,PetitjeanNumber,topoShape,geomShape,nSpiroAtoms,bpol,VABC,ECCEN,VAdjMat,nAtomLC,nAcid,XLogP,apol,LipinskiFailures,Zagreb,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,nRotB,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,FMF,TopoPSA,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,LOBMAX,LOBMIN,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,tpsaEfficiency,nAtomP,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,fragC,Kier1,Kier2,Kier3,naAromAtom,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nHBAcc,nB,nA,nR,nN,nD,nC,nF,nQ,nE,nG,nH,nI,nP,nL,nK,nM,nS,nT,nY,nV,nW
MDMA,145.77,194.117579,314,17,2.34,2,1,1,1,0,0,1,1,0,0,0,0.826,0,0.0833,0,0.44,0,0.0139,0,0.455,29,6,3,0.333,2.18,2.2,0,3.88,9.68,0,2.41,0,0,0,0,0.5,0,0,0,0,0,0,1.83,3.37,54.2,1.07,1.67,8.01,0.0991,0.155,0,0,0,0.455,0.464,0.511,10.7,23.7,48.7,0.309,0,1.43,0,0,0,0,0,0,2,0,2,0,0,3,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,-0.353,0.159,5.36,9.16,1,0.5,1,0.732,0,20.9,184,186,4.91,4,0,1.64,32.1,0,70,28.3,2.02,8.84,6.14,2.7,9.97,6.79,5.88,4.83,3.75,2.71,1.8,1.29,8.54,4.85,3.58,2.47,1.52,0.944,0.519,0.312,3,1540,1460,313,1.06,4.94,4.68,5.38,0.31,30.5,0.368,-0.269,0.0738,0.0229,-0.00278,302,356,16.9,111,-131,-20.6,191,486,37.6,0.731,0.862,0.0411,0.269,-0.317,-0.05,124,147,6.99,45.8,-54,-8.51,0.135,0.268,0.879,2.32,352,60.1,0.854,0.146,1180,34.4,10.6,1340,36.6,11,2240,47.3,13.1,2.06,2.06,0,0,0.118,0.235,0.31,0,0,0.0295,0.0581,0.0648,0,0,0,5,1,1,2,0,0,1.76,2.55,2.93,0.764,0.866,0.851,0.158,8,15.9,16.7,22.4,18.5,14.3,718,10.5,4.68,2.53,6,760,856,1120,952,710,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-nonyl phenol,159.64,221.190015,594,16,3,1,1,1,1,0,0,0,1,0,0,0,0.493,0,0,0,0.192,0,0,0,0.6,40,6,9,0,2.27,0.192,0,18.6,7.14,0,0.333,0,0,0,0,0,0,0,0,0,0,0,5.7,32.5,69.6,0.847,0.956,22.2,0.0353,0.0398,0,0,0,0.488,0.356,0.551,24,40.8,82.8,0.444,0,1.39,0,0,0,0,0,0,1,0,8,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.9,16,-0.36,0.107,4.75,8.81,0,0.462,0.857,0.956,0,26.2,246,317,5,9,0,6.5,43.2,1,68,31.6,1.97,2.52,2.52,0,11.6,7.83,6.04,4.35,3.01,2.37,1.35,0.774,10.4,6.61,4.54,3.01,1.95,1.32,0.758,0.456,8,4990,4980,216,1,23.1,23.1,7.07,0.15,20.2,0.0562,-0.0183,-0.0116,-7.78E-04,0.00792,440,462,20.6,92.9,-97.4,-13.5,347,559,34.2,0.826,0.866,0.0387,0.174,-0.183,-0.0254,235,246,11,49.5,-51.9,-7.22,0.208,0.344,6.04,10.1,475,58.6,0.89,0.11,1110,33.3,10.4,1360,36.9,11.1,1980,44.4,12.5,3.72,3.72,0,0,0,0.0833,0.142,0,0,0,0.0278,0.0321,0,0,0,5,1,1,8,0,0,0.841,0.955,1.24,0.305,0.33,0.347,0.0919,7,16.8,16.3,18.7,16.7,12.3,1360,14.1,9.07,7.06,6,845,878,981,870,662,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-HYDROXYQUINOLINE,125.84,146.060064,140,15,2.23,2,2,1,1,0,0,0,2,0,0,0,0.538,0,0.164,0,0.204,0,0.0331,0,0,18,11,0,0,0,0,0,6.29,8.3,0,2.38,0,0,0,0,0,0,0,0,0,0,0,1.75,3.06,41.7,0.0317,2.51,4.41,0.00457,0.361,0,0,0,0.103,0.509,0.564,6.95,11.3,18.6,0.226,0,1.18,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.9,16,-0.358,0.104,5.17,8.82,0,0.4,0.667,0.835,0,8.97,124,99,4.58,0,0,1.72,22.4,0,56,22.5,2.05,5.62,2.55,3.07,7.68,5.38,4.62,3.93,3.26,2.51,1.37,0.81,5.86,3.4,2.35,1.61,1.09,0.688,0.289,0.136,0,681,429,254,1.59,2.69,1.69,4.27,0.556,33.1,0.139,-0.0532,-0.0532,0.0537,-0.0139,203,172,17.2,104,-87.8,-17,99.3,260,34.2,0.662,0.56,0.0561,0.338,-0.286,-0.0553,62.3,52.7,5.28,31.8,-26.9,-5.2,0.257,0.423,7.08,11.5,235,72.2,0.765,0.235,966,31.1,9.89,1050,32.3,10.1,1740,41.7,12,1.31,1.31,0,0,0,0.151,0.271,0,0,0,0.0456,0.0586,0,0,1,7,1,0,0,0,0,1.44,2.34,3.03,0.428,0.56,0.576,0.228,11,12.1,12.7,17.2,16.7,10.2,251,7.64,3.16,1.45,10,595,682,906,791,412,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alachlor,158.6,270.125557,569,28,2.56,1,1,1,1,0,0,0,1,0,0,0,0.816,0,0.253,0,0.404,0,0.0882,0,0.5,38,6,2,0.451,5.12,3.28,0,6.41,11.8,0,3.3,0,0,0,0.25,0,0,0,0,0,0,0,3.64,13.2,74.1,1.61,3.39,4.85,0.164,0.344,0,0,0,0.3,0.51,0.519,9.85,29.7,66.1,0.119,0,1.33,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,-0.368,0.23,4.81,11.4,0,0.429,0.75,0.717,0,27.1,261,199,5.17,7,0,2.98,42.9,0,82,35.1,1.95,11.1,5.23,3.4,13.5,8.69,6.68,5.78,4.56,3.68,2.21,1.09,12,6.69,4.27,3.14,2.17,1.48,0.802,0.354,7,1790,1450,1210,1.23,1.48,1.2,5.85,0.158,29.5,0.433,-0.273,0.0925,-0.0927,0.0607,314,443,14.1,148,-209,-22.9,166,652,37,0.68,0.96,0.0306,0.32,-0.452,-0.0496,145,205,6.52,68.3,-96.4,-10.6,0.163,0.26,0,2.84,434,28.1,0.939,0.0609,1470,38.3,11.4,1670,40.9,11.9,3450,58.8,15.1,1.19,1.05,0,0,0,0.068,0.136,0,0,0,0.0241,0.0448,0,0,1,4,2,3,2,0,0,2.44,4.17,6.2,1.08,1.65,2.1,0.11,9,27.6,21.4,26.9,35.5,36.8,1140,16.1,8.23,4,6,1180,1340,1780,2000,1870,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bentazone,145.63,241.064163,382,28,1.9,2,2,1,1,0,0,0,2,0,0,0,1.98,0.204,0.531,0.068,0.736,0.0228,0.175,0.00658,0.3,28,6,3,0.5,1.34,2.87,0,3.97,6.02,0,3.15,0,0,0.945,0,0,0,0,0,0,0.5,0,0.677,0.458,59.3,0.806,2.18,7.2,0.0791,0.214,0,0,0,0.266,0.456,0.555,10.2,23.3,46.1,0.28,0,1.28,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,32,-0.274,0.369,5.99,11.9,0,0.429,0.75,0.729,0,23.2,202,179,5.09,3,0,1.2,33.1,0,86,31.8,1.99,17.4,7.53,6.37,11.9,7.43,7.53,5.62,5.48,3.38,2.36,1.38,9.17,5.25,4.23,2.72,2.04,1.14,0.651,0.347,1,1550,1160,598,1.33,2.59,1.95,5.18,0.357,74.9,0.341,-0.259,0.277,-0.261,0.0715,248,312,13.5,161,-202,-22.8,87.2,514,36.3,0.607,0.764,0.0331,0.393,-0.495,-0.0558,101,127,5.52,65.5,-82.5,-9.31,0.231,0.217,0.139,3.48,388,20,0.951,0.049,1860,43.1,12.3,1980,44.5,12.6,3680,60.6,15.4,1.3,1.27,0,0,0,0.123,0.303,0,0,0,0.0449,0.0784,0,0,1,5,1,2,1,0,0,3.58,7.44,9.6,1.32,1.97,2.09,0.312,13,25.2,27.2,36.1,41.2,37.3,601,12.5,4.35,2.2,6,1260,1500,2230,2240,1770,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bromhexine,168.37,375.00662,622,26,2.56,2,1,2,1,0,0,0,2,0,0,0,1.29,0,0.35,0,1.1,0,0.203,0,0.571,38,6,0,0,2.17,1.39,0,8.52,11.9,0,4.11,0,0,0,0,0,0,0,0.25,0,0,0,4.51,20.4,85.6,0.977,2.17,9.35,0.0782,0.173,0,0,0,0.484,0.481,0.492,12.5,31.5,63.8,0.311,0,1.46,0,0,0,0,0,0,1,0,6,0,0,2,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,11.9,78.9,-0.301,0.0723,6.98,11.4,1,0.444,0.8,0.865,0,25.8,268,272,5.25,3,0,4.38,46.3,0,90,36,2,10.8,0,5.81,13.1,8.58,7.78,6.25,4.83,3.61,2.08,1.14,13.9,8.1,6.94,4.91,4,2.39,1.41,0.656,3,5370,4080,1580,1.32,3.41,2.58,7.4,0.368,29.3,0.143,-0.0743,0.00566,-0.0169,-0.0232,304,337,12.5,207,-229,-20.7,97.9,566,33.2,0.596,0.66,0.0244,0.404,-0.448,-0.0405,156,172,6.37,106,-117,-10.6,0.112,0.272,0.354,3.68,497,14.3,0.972,0.0279,1730,41.6,12,1940,44.1,12.5,4400,66.3,16.4,1.89,1.89,0,0,0,0.158,0.265,0,0,0,0.123,0.154,0,0,0,5,1,1,6,0,0,2.89,4.08,5.59,2.01,3.1,3.59,0.0782,7,105,31,49.4,56.5,87.9,1220,14.4,6.44,3.75,6,1520,1720,2290,2220,1730,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caffeine,137.42,195.087676,258,25,1.68,2,2,1,1,0,0,1,1,0,0,0,1.25,0,0.6,0,0.545,0,0.142,0,0.375,24,5,0,0.646,0.877,4.33,0,0,1.52,0,3.53,0,0,0.25,0,0,0,0,0,0,1.19,1.14,-0.0999,0.00998,49.3,0.198,3.52,5.32,0.0219,0.39,0,0,0,0.25,0.555,0.585,9.04,20.5,33.2,0.191,0,1.39,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,-0.273,0.29,4.96,9.56,0,0.333,0.5,0.712,0,20.1,162,137,4.91,0,0,-0.153,26.8,0,76,27.8,1.99,17.8,5.04,12.7,10.5,6.54,6.23,5.88,4.48,3.12,1.97,1.05,8.18,4.11,3.23,2.32,1.47,0.867,0.416,0.174,0,1160,717,458,1.63,2.54,1.57,4.85,0.375,58.4,0.527,-0.431,0.377,-0.333,0.12,282,380,17.5,90.8,-123,-20.7,191,503,38.2,0.756,1.02,0.0469,0.244,-0.329,-0.0554,105,142,6.52,33.9,-45.7,-7.7,0.215,0.202,1.74,5.34,279,93.4,0.749,0.251,1380,37.1,11.1,1480,38.5,11.4,2750,52.4,14,2.87,2.87,0,0,0.0962,0.244,0.514,0,0,0.0289,0.0687,0.112,0,0,2,1,0,0,0,0,0,3.71,5.93,8.62,1.16,1.46,1.73,0.301,11,17,17.5,26.9,30.1,23.8,443,10.5,3.54,1.45,5,815,977,1450,1380,929,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10,11-Epoxycarbamazepine",151.47,253.097178,586,37,2.67,4,2,1,2,1,0,0,2,1,0,0,1.26,0,0.424,0,0.54,0,0.128,0,0.133,31,12,0,0,0,0,0,8.68,18.1,0,10.1,0,0,0,0.167,0,0,0,0.5,0,0,0,1.96,3.83,70,0.615,3.31,6.92,0.0566,0.305,0,0,0,0.388,0.554,0.486,10.8,29.2,54.1,0.229,0,1.43,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,-0.359,0.303,5.03,11,0,0.429,0.75,0.876,0,17.3,218,245,5.46,3,0,1.5,38.2,0,110,39.5,2.08,11.4,5.5,5.94,13,9.27,8.61,7.26,6.76,5.89,4.24,3.23,10.1,6.2,4.77,3.54,2.74,2,1.22,0.778,1,1860,1400,742,1.33,2.51,1.89,5.57,0.516,58.9,0.378,-0.243,0.0924,-0.0737,0.144,268,398,19.8,163,-242,-27.5,105,640,47.3,0.622,0.924,0.0458,0.378,-0.561,-0.0639,116,172,8.52,70.2,-104,-11.9,0.189,0.242,0.607,7.86,354,77.5,0.82,0.18,1780,42.2,12.1,1910,43.7,12.4,3810,61.7,15.6,1.52,1.44,0.236,0.272,0.0786,0.706,1.15,0.136,0.136,0.034,0.244,0.333,0,0,0,10,2,0,2,0,0,3.15,5.84,9.23,1.23,1.88,2.45,0.233,16,21.3,23.7,32.8,40.3,40.2,814,12.7,4.78,2,12,1390,1730,2430,2930,2440,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carprofen,156.1,274.062956,689,31,2.67,3,3,1,1,0,0,1,2,0,0,0,1.59,0,0.48,0,0.771,0,0.137,0,0.133,31,15,3,0,1.22,2.28,0,4.88,17.6,0,9.69,0,0,0.5,0,0,0,0,0,0,0,0,4.09,16.7,74.2,0.701,1.89,12.3,0.0471,0.127,0,0,0,0.212,0.435,0.562,14.9,33.2,64.4,0.369,0,1.21,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,35,-0.351,0.286,4.29,10.4,0,0.5,1,0.849,0,15.2,224,309,5.39,4,1,3.79,39.3,0,104,38.9,2.05,10.5,4.77,3.19,13.6,9.06,8.68,7.34,5.87,4.95,3.59,2.78,11,6.38,5.12,3.69,2.48,1.78,1.1,0.715,2,3970,3720,474,1.07,8.37,7.86,6.64,0.419,53.1,0.257,-0.114,-0.00925,0.00715,-0.0193,268,354,20.1,213,-281,-32.5,55.4,634,52.6,0.558,0.736,0.0418,0.442,-0.584,-0.0676,129,170,9.66,102,-135,-15.6,0.202,0.251,0.868,6.75,379,101,0.789,0.211,1700,41.3,11.9,1840,42.9,12.2,3580,59.8,15.3,2.06,2.06,0,0,0.0786,0.358,0.661,0,0,0.0312,0.12,0.191,0,0,1,9,3,1,0,1,0,3.77,5.43,7.69,1.51,1.85,2.2,0.194,13,28.6,23.9,37,36.9,30.7,747,14,5.41,2.61,13,1370,1640,2390,2290,1790,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciprofloxacin,183.45,332.14052,1230,43,2.56,4,2,3,1,1,0,0,3,0,0,0,1.78,0,0.637,0,0.74,0,0.166,0,0.412,42,6,0,0,0,0,0,9,19.7,0,10.8,0,0,0.945,0,0,0,0,0,0,0.436,0.25,1.41,1.99,87.9,0.514,4,12.5,0.0302,0.235,0,0,0,0.329,0.485,0.569,17,58.7,102,0.301,0,1.38,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,19,-0.346,0.314,4.51,11,1,0.455,0.833,0.773,0,27.4,292,440,5.75,3,1,2.49,48.2,0,134,49,2.04,20,7.43,9.95,16.8,11.6,10.8,8.96,7.69,6.44,4.76,3.61,13.1,8.13,6.37,4.44,3.24,2.33,1.38,0.894,3,4830,3850,1090,1.25,4.42,3.53,7.19,0.452,72.9,0.618,-0.244,-0.0872,-0.156,0.277,363,730,25.4,182,-366,-38.5,181,1100,63.8,0.666,1.34,0.0466,0.334,-0.672,-0.0706,197,398,13.8,98.9,-199,-20.9,0.147,0.163,1.36,3.6,362,182,0.666,0.334,2180,46.7,13,2370,48.7,13.3,4880,69.9,17,2.18,2.18,0.289,0.167,0,0.395,0.728,0.289,0.129,0,0.2,0.276,0,0,2,6,2,4,3,0,0,4.44,7.22,11,1.58,2.18,2.79,0.22,15,28.9,29.9,42.1,49,49.7,1470,17.4,6.96,3.36,6,1670,2050,2870,3200,2880,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coumaphos,180.5,363.021759,1080,36,2.12,2,2,1,1,0,0,0,2,0,0,0,2.05,0.177,0.394,0,1.42,0.112,0.148,0,0.357,38,6,2,0.356,3.34,3.43,0,2.67,8.54,0,7.14,0,0,0,0.76,1.85,0,0,0,0,0,0,3.89,15.2,90.5,0.845,3.61,14.9,0.0438,0.187,0,0,0,0.481,0.458,0.577,19.3,69.2,134,0.327,0,1.52,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,-0.309,0.333,4.93,10.1,0,0.455,0.833,0.861,0,32.9,299,385,5.52,7,0,4.53,48,0,112,43.7,1.99,23,14.4,0,16.3,10.4,9.55,7.72,6.37,4.37,3.26,2.07,14.9,9.65,7.67,5.74,4.12,1.95,1.23,0.728,6,5570,5100,966,1.09,5.77,5.27,7.24,0.263,95.9,0.69,-0.508,0.296,-0.15,0.0665,373,652,16.5,198,-347,-34.3,174,999,50.8,0.653,1.14,0.0289,0.347,-0.608,-0.0601,213,372,9.43,113,-198,-19.6,0.181,0.176,1.4,0.903,468,103,0.82,0.18,2480,49.8,13.5,2650,51.4,13.8,5470,74,17.6,1.18,1.08,0,0,0,0.113,0.336,0,0,0,0.0368,0.0788,0,0,1,6,2,5,0,0,0,4.31,7,9.03,2.49,3.55,3.47,0.265,16,45.4,40.1,55.1,61.4,52.2,1060,18.3,7.71,4.31,6,1350,1570,2200,2290,1910,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyproheptadine,172.04,288.1747,928,40,3.66,4,3,2,1,0,0,0,3,1,0,0,1.17,0,0.282,0,0.722,0,0.115,0,0.238,43,12,0,0,2.46,1.05,0,23.4,29,0,8.25,0,0,0,0,0,0,0,0,0,0,0,4.36,19,96,1.24,5.01,7.85,0.0879,0.355,0,0,0,0.401,0.448,0.502,14.1,55.3,118,0.168,0,1.35,0,0,0,0,0,0,1,0,4,0,2,8,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,14,-0.305,0.0928,5.99,12.9,1,0.444,0.8,0.697,0,24.9,290,353,5.64,0,0,4.68,52.1,0,120,46.2,2.1,3.22,0,3.22,14.9,10.8,9.59,8.44,7.32,6.6,4.65,3.53,13,8.1,6.29,4.85,3.58,2.81,1.69,1.07,0,2920,1950,1390,1.5,2.09,1.4,6.61,0.488,3.24,0.0981,-0.0629,-0.00689,0.023,-0.00183,395,414,20.2,128,-135,-7.7,267,549,27.9,0.755,0.791,0.0387,0.245,-0.257,-0.0147,207,217,10.6,67.2,-70.4,-4.03,0.0598,0.291,1.3,1.39,519,4.77,0.991,0.00912,1810,42.5,12.2,2020,44.9,12.6,3910,62.5,15.8,1.93,1.93,0,0,0,0.25,0.346,0,0,0,0.111,0.144,0,0,0,10,6,2,2,0,0,3.07,5.34,8.44,1.61,2.34,3.19,0.0113,16,22.4,25.5,35.3,40.2,37.2,1650,15.5,6.86,3.17,12,1930,2320,3340,3890,3370,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diclofenac,157.06,296.023984,706,27,2.45,2,2,2,2,0,0,0,2,0,0,0,1.35,0,0.276,0,0.629,0,0.111,0,0.0714,30,12,2,0,0,0,0,8.02,15.1,0,5.73,0,0,0.5,0,0,0,0,0,0,0,0,4.35,18.9,75.5,1.29,3.21,6.18,0.121,0.3,0,0,0,0.442,0.333,0.467,10.7,31.9,68.2,0.184,0,1.24,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,35,-0.331,0.263,4.08,11.1,0,0.444,0.8,0.773,0,14.5,245,281,5.32,3,1,3.9,39,0,94,38,2,13,4.81,3.13,13.8,9.08,8.22,6.2,5.08,3.94,2.47,1.51,11.4,6.34,4.76,3.21,2.2,1.34,0.742,0.34,4,2290,1610,1210,1.43,1.89,1.33,5.92,0.433,49.3,0.293,-0.113,-0.051,0.0209,-0.0536,241,356,20.5,221,-327,-33,19.5,684,53.5,0.521,0.772,0.0445,0.479,-0.709,-0.0714,111,165,9.48,102,-151,-15.2,0.178,0.224,0.503,6.16,371,90.4,0.804,0.196,1720,41.4,12,1840,42.9,12.3,4270,65.4,16.2,1.62,1.54,0,0,0,0.151,0.302,0,0,0,0.0518,0.1,0,0,1,11,1,0,1,0,0,2.62,4.04,5.47,1.18,1.58,1.7,0.167,13,36.3,24.9,36.9,41.2,41.3,619,15.4,7.14,4.23,12,1310,1500,2010,1990,1640,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
