NAME,CCS,MW,WPATH,WPOL,MLogP,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,HybRatio,nAtom,nAromBond,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,ALogP,ALogp2,AMR,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Wgamma1.unity,Wgamma2.unity,Wgamma3.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WG.unity,WD.unity,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nHBDon,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,PetitjeanNumber,topoShape,geomShape,nSpiroAtoms,bpol,VABC,ECCEN,VAdjMat,nAtomLC,nAcid,XLogP,apol,LipinskiFailures,Zagreb,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,nRotB,MOMI-X,MOMI-Y,MOMI-Z,MOMI-XY,MOMI-XZ,MOMI-YZ,MOMI-R,FMF,TopoPSA,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,PPSA-1,PPSA-2,PPSA-3,PNSA-1,PNSA-2,PNSA-3,DPSA-1,DPSA-2,DPSA-3,FPSA-1,FPSA-2,FPSA-3,FNSA-1,FNSA-2,FNSA-3,WPSA-1,WPSA-2,WPSA-3,WNSA-1,WNSA-2,WNSA-3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,GRAV-1,GRAV-2,GRAV-3,GRAVH-1,GRAVH-2,GRAVH-3,GRAV-4,GRAV-5,GRAV-6,LOBMAX,LOBMIN,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,tpsaEfficiency,nAtomP,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,fragC,Kier1,Kier2,Kier3,naAromAtom,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nHBAcc,nB,nA,nR,nN,nD,nC,nF,nQ,nE,nG,nH,nI,nP,nL,nK,nM,nS,nT,nY,nV,nW
enrofloxacin,202.1,382.15372,1600,47,2.78,4,2,3,1,1,0,0,3,0,0,0,1.98,0,0.637,0,0.898,0,0.166,0,0.474,48,6,2,0,2,0.897,0,10.8,20.3,0,10.8,0,0,0.945,0,0,0,0,0,0,0,0.685,2.29,5.27,98,0.485,3.64,17.4,0.0226,0.169,0,0,0,0.331,0.455,0.546,21.5,73.4,125,0.356,0,1.33,0,0,0,0,0,0,1,0,6,0,0,3,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.9,19,-0.328,0.296,4.52,11.1,1,0.462,0.857,0.963,0,33.1,326,558,5.86,3,1,3.15,54.4,0,144,52.9,2.03,20.3,7.43,10.3,18.4,12.5,11.6,9.78,8.15,6.78,5.24,3.99,14.7,9.08,7.06,5.14,3.64,2.59,1.67,1.08,4,6420,5430,1110,1.18,5.78,4.89,7.69,0.396,64.1,0.643,-0.268,-0.0846,-0.131,0.254,415,853,24.8,179,-369,-35.5,236,1220,60.3,0.698,1.44,0.0417,0.302,-0.621,-0.0598,246,507,14.7,106,-219,-21.1,0.144,0.159,1.3,3.52,424,170,0.714,0.286,2320,48.1,13.2,2550,50.5,13.7,5250,72.5,17.4,1.69,1.69,0.289,0.167,0,0.376,0.776,0.289,0.129,0,0.194,0.308,0,0,2,6,2,6,3,0,0,4.93,7.75,11.5,1.96,2.58,3.11,0.178,15,30.9,32.1,45.3,53,52.9,1950,19.3,7.79,3.81,6,1830,2240,3150,3510,3140,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cresol Red,201.62,405.076695,1550,53,3.11,4,3,3,3,0,0,1,3,0,0,0,2.97,0.272,1.13,0.179,1.16,0.0463,0.301,0.0304,0.143,45,18,0,0.125,3.85,4.13,0.5,11.9,23.6,3.97,8.19,3.94,0,0.91,1.15,0,0,0,0,0,0,0,4.44,19.8,102,2.49,5.6,7.62,0.159,0.356,0,0,0,0.483,0.377,0.442,15.7,75.6,198,0.114,0,1.3,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.9,32,-0.361,0.299,5.26,14.6,0,0.5,1,0.808,0,28.1,328,443,5.91,0,0,3.45,55.9,0,154,55.1,2.04,16.7,13.2,0,19.4,12.8,12.7,10.9,9.06,8.15,5.87,4.38,15,8.76,7.1,5.32,3.91,2.9,1.8,1.13,2,3960,3030,2470,1.3,1.6,1.23,7.14,0.467,92.2,0.374,-0.226,0.128,-0.0664,0.0261,360,706,26.4,237,-466,-37.8,123,1170,64.3,0.603,1.18,0.0442,0.397,-0.78,-0.0634,215,422,15.8,142,-278,-22.6,0.152,0.184,0.184,4.25,492,105,0.824,0.176,2820,53.1,14.1,3020,54.9,14.4,6490,80.5,18.6,1.22,1.12,0,0,0.0589,0.489,1.09,0,0,0.0312,0.169,0.296,0,0,0,13,5,2,0,1,0,6.93,11.3,19,2.5,3.66,5.05,0.241,10,37,40.3,57.7,65.7,65.7,1600,20.3,7.36,3.34,18,2430,3030,4790,5270,4990,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isoxaben,199.01,355.162807,1390,39,2.78,2,2,2,2,0,0,1,1,0,0,0,1.83,0.144,0.466,0.0722,1.08,0.125,0.166,0.0323,0.444,48,11,5,1.41,5.77,5.84,1.57,3.35,9.95,1.85,5.93,1.48,0,0,0.75,0.572,0,0,0,0.333,0,0,3.9,15.2,90.4,1.32,3.57,19,0.0551,0.149,0,0,0,0.348,0.309,0.706,23.9,97.9,212,0.347,0,1.36,0,0,0,0,0,0,5,0,2,0,0,4,0,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,-0.377,0.242,5.06,10.6,0,0.455,0.833,0.82,0,33.6,315,437,5.64,5,0,4.1,53.1,0,120,47.6,1.98,17.4,11.2,6.13,17.7,11.5,9.8,8.79,6.73,4.6,2.93,1.94,14.8,7.98,5.84,4.58,2.48,1.28,0.666,0.346,8,5550,5080,1020,1.09,5.45,4.99,7.61,0.271,73.6,0.567,-0.254,0.0338,-0.318,0.499,473,897,22,137,-259,-23.5,336,1160,45.6,0.776,1.47,0.0361,0.224,-0.425,-0.0386,289,547,13.4,83.4,-158,-14.3,0.128,0.184,0,2,541,68.6,0.888,0.112,2100,45.8,12.8,2350,48.4,13.3,4650,68.2,16.7,1.96,1.96,0,0,0.118,0.21,0.368,0,0,0.0264,0.0504,0.0767,0,0,2,7,1,3,2,0,1,4.76,7.38,8.87,2.45,2.78,2.32,0.222,16,27.8,28,39.3,44,46.2,1850,20.3,9.09,4.6,11,1460,1690,2340,2360,2090,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,8,15,22-Tetraazacyclooctacosane-2,9,16,23-tetrone PA6 tetramer",212.69,475.3255,3710,36,3.22,0,0,1,0,0,0,0,0,0,0,0,1.15,0,0,0,0.289,0,0,0,0.833,76,0,0,0,0,0,0,32,14.1,0,0.68,0,0,0.55,0,0,0,0,0,0.68,0,0,2.17,4.69,126,0.849,13,13.9,0.0306,0.469,0,0,0,0.463,0.614,0.612,27.7,203,384,0.125,0,1.69,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.9,16,-0.282,0.203,4.66,7.72,0,0.125,0.143,0.411,0,54.6,480,916,6,0,0,1.62,79.2,0,136,63.3,1.98,22,10.1,11.9,23.3,15.6,12.4,8.58,5.93,4.1,2.84,1.97,19.8,12.6,8.64,5.61,3.61,2.31,1.48,0.946,0,11400,6110,5690,1.87,2.01,1.07,10.1,0.368,116,0.685,-0.372,0.118,-0.0639,0.0308,654,1770,27.1,137,-371,-33.8,517,2140,60.8,0.827,2.24,0.0342,0.173,-0.469,-0.0427,517,1400,21.4,109,-294,-26.7,0.0738,0.104,0.304,1.73,673,118,0.85,0.15,2430,49.3,13.4,2890,53.8,14.2,5400,73.5,17.5,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,16,0,0,1.63,1.73,1.63,0.408,0.433,0.408,0.257,3,36.5,34.7,40.9,40,40,4780,30,21.5,20.1,0,1700,1750,1890,1900,1900,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bis(2-ethylbutyl) phthalate,196.47,357.203609,1500,34,3.22,1,1,1,1,0,0,0,1,0,0,0,1.15,0,0.248,0,0.636,0,0.0449,0,0.6,54,6,5,0.684,6.76,4.16,0,9.33,16.4,0,5.01,0,0,0.2,1.26,0.2,0,0,0,0,0,0,5.75,33.1,95,1.13,4.58,19.3,0.0451,0.183,0,0,0,0.335,0.349,0.589,25,115,239,0.329,0,1.27,0,0,0,0,0,0,4,0,6,0,0,4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,16,-0.312,0.295,5.04,9.79,0,0.462,0.857,0.748,0,38.5,353,466,5.58,7,0,6.33,58.4,2,108,46.9,1.95,11.1,11.1,0,17.9,11.6,9.09,7.71,5.42,3.73,2.45,1.46,15.3,9,6.11,4.58,2.43,1.12,0.635,0.364,12,5850,4870,1460,1.2,4.02,3.34,8.07,0.111,52.6,0.545,-0.364,0.196,-0.0355,-0.322,523,973,19.6,126,-235,-15.8,397,1210,35.4,0.805,1.5,0.0302,0.195,-0.362,-0.0244,340,632,12.7,82,-153,-10.3,0.158,0.167,0.268,0.0858,602,46.9,0.928,0.0723,1850,43,12.3,2150,46.4,12.9,4200,64.8,16.1,1.4,1.4,0,0,0,0.0833,0.0962,0,0,0,0.0278,0.0278,0,0,2,4,2,6,4,2,0,3.05,4.21,5,1.49,1.48,0.962,0.157,12,27.1,26,33.5,38.6,38,2360,22,12.4,7.42,6,1330,1450,1810,1900,1710,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tetramethrin,197,354.167558,1420,37,3,3,0,2,0,1,0,1,1,0,0,0,2.56,0.167,0.652,0,1.77,0.167,0.289,0,0.632,49,0,3,1.63,3.22,6.7,2,4.2,12.3,1.02,8.09,2.51,0,0.572,0.945,0,0,0,0,0,0,0,3.45,11.9,90.2,1.32,4.1,16.2,0.061,0.19,0,0,0,0.514,0.531,0.653,21.6,93,202,0.312,0,1.7,0,0,0,0,0,0,4,0,5,0,1,0,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,16,-0.299,0.267,5.03,9.89,0,0.5,1,0.591,0,34.1,333,489,5.7,4,0,3.2,54.4,0,132,47.9,2,14.2,10.7,3.43,17.6,11.2,11.1,8.84,7.35,5.58,3.4,2.08,14.8,8.65,7.86,5.32,3.66,2.6,1.26,0.64,5,5140,4420,1240,1.16,4.15,3.57,7.6,0.306,63.7,0.585,-0.403,0.391,-0.525,0.386,478,856,18.5,136,-244,-26,342,1100,44.5,0.778,1.4,0.0302,0.222,-0.397,-0.0423,293,525,11.4,83.4,-149,-15.9,0.149,0.167,0.169,2.72,518,96.2,0.843,0.157,2020,45,12.6,2270,47.7,13.1,4530,67.3,16.6,1.82,1.82,0.167,0.547,0.56,1.29,1.81,0.167,0.513,0.435,0.657,0.747,0,0,3,1,3,4,4,2,1,5.07,8.04,10.9,2.71,3.21,3.81,0.192,7,27.5,28.2,41.1,42.5,41.4,2050,18.8,6.96,3.49,0,1560,1870,2530,2350,1990,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4,4'-Methylenebis(3-chloro-2,6-diethylaniline)",191.06,401.152154,1440,46,3.33,2,2,2,2,0,0,0,2,0,0,0,1.71,0,0.699,0,1.01,0,0.326,0,0.429,53,12,2,0.711,5.89,8.07,0,4.86,21.8,0,14.8,0,0,0,0,0,0.1,0,0,0,0,0,7.41,54.9,113,1.18,5.27,14,0.0575,0.258,0,0,0,0.406,0.581,0.69,20.4,96.4,204,0.264,0,1.68,0,0,0,0,0,0,4,0,5,0,0,2,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.9,35,-0.303,0.0826,5.97,11.7,0,0.5,1,0.937,0,30.1,362,414,5.7,2,0,6.15,62.2,1,126,49.4,1.98,10.2,0,5.09,18.7,11.9,10.1,9.48,7.57,5.29,3.64,2.29,17.1,9.82,7.15,5.92,4.17,2.65,1.67,0.898,6,5230,3970,1810,1.32,2.88,2.19,7.46,0.245,52,0.0827,-0.0332,0.0277,-0.0644,0.051,463,662,17.3,156,-224,-18,306,885,35.3,0.747,1.07,0.028,0.253,-0.361,-0.029,287,410,10.7,96.9,-139,-11.1,0.0868,0.211,0.989,2.26,598,21.8,0.965,0.0352,1980,44.5,12.6,2280,47.8,13.2,5160,71.8,17.3,1.64,1.63,0,0,0,0.0907,0.374,0,0,0,0.0361,0.138,0,0,0,6,6,4,5,0,0,5.17,8.34,11.6,2.79,4,5.02,0.138,7,41.1,30.2,45.5,62.9,59.6,2320,21.3,9.27,4.3,12,2120,2490,3540,3980,3400,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antioxidant 1098,267.16,659.475809,11000,71,5.2,2,2,2,2,0,0,0,2,0,0,0,7.31,1.15,1.69,0.471,5.78,1,0.931,0.289,0.65,110,12,6,6.45,16.6,14.1,6.84,16.7,21.4,6.3,6.32,5.8,0.497,0.464,0,0,0,0,0,0.143,0,0,9.5,90.2,192,1.39,4.94,99.2,0.0132,0.0468,0,0,0,0.403,0.435,0.721,106,635,1420,0.455,0,1.56,0,0,0,0,0,0,12,0,10,0,0,4,0,0,0,2,8,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.9,16,-0.361,0.201,4.84,11,0,0.478,0.917,0.926,0,73.2,690,1820,6.55,14,0,9.65,118,3,234,89.8,1.95,16.1,10.2,5.97,35.1,21,22.3,14.1,11.1,8.43,5.74,3.65,31.1,17.3,17.2,8.6,5.72,4.13,2.73,1.46,19,62700,61200,2780,1.02,22.6,22,14.7,0.236,98.7,0.453,-0.225,0.0664,-0.0834,0.027,967,2990,34.2,189,-584,-27.7,778,3570,62,0.837,2.58,0.0296,0.163,-0.505,-0.024,1120,3450,39.6,219,-675,-32.1,0.0706,0.117,0.505,0.518,1050,101,0.912,0.0877,3390,58.2,15,4060,63.7,16,8000,89.4,20,3.06,3.06,0,0,0,0.111,0.301,0,0,0,0.0417,0.0898,0,0,2,6,6,14,8,0,4,9.39,14.2,19.7,5.36,6.36,7.91,0.155,7,49.8,49,73.8,75.6,80.6,10300,42.2,17.8,14,12,3340,3830,5350,5450,5310,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bitertanol,198.1,360.168227,1590,36,3.11,3,3,3,3,0,0,1,2,0,0,0,2.37,0.289,0.719,0.167,1.8,0.289,0.281,0.0745,0.3,48,17,4,1.5,4.17,3.23,3,13.9,15.3,1.6,3.19,1.47,0,0,0.333,0,0,0,0,0.5,1.41,0,4.1,16.8,98.4,1.46,3.31,14.8,0.0746,0.169,0,0,0,0.468,0.288,0.483,19.6,75.6,167,0.317,0,1.24,0,0,0,0,0,0,3,0,0,0,0,11,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.9,16,-0.388,0.168,6.08,10.4,0,0.5,1,0.815,0,30.4,314,518,5.75,5,0,4.38,55.4,0,130,50.6,2.02,15.1,5.65,9.42,17.9,11.9,11.3,8.83,6.72,5.13,3.39,2.38,14.7,8.29,7.09,4.07,2.54,1.64,0.873,0.499,6,5400,4720,1230,1.14,4.41,3.85,7.66,0.396,60.2,0.409,-0.23,-0.0468,0.0984,-0.0176,395,758,24.7,195,-374,-23.5,200,1130,48.2,0.669,1.28,0.0418,0.331,-0.634,-0.0398,233,447,14.6,115,-221,-13.9,0.11,0.202,1.22,3.27,529,60.8,0.897,0.103,2130,46.1,12.9,2370,48.7,13.3,4740,68.8,16.8,1.98,1.94,0,0,0.144,0.269,0.273,0,0,0.0298,0.0771,0.0582,0,0,0,10,2,4,1,0,1,4.35,5.72,7.78,1.96,2.05,2.19,0.178,13,27.6,29.2,41.6,40.9,39.8,1900,19.8,8.79,5.26,17,1630,1880,2580,2470,2320,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIFLUFENICAN,196.53,417.063268,2170,43,2.56,3,3,3,3,0,0,0,3,0,0,0,2.94,0.289,0.715,0.144,0.644,0.0135,0.0794,0.0045,0.0526,39,18,0,0,0,0,0,9.29,19.6,1.84,7.64,1.49,0,0,0.25,0,0,0,0,0.25,0,0,4.92,24.2,90.1,1.16,3.76,16.4,0.0545,0.177,0,0,0,0.243,0.376,0.55,21.3,85,178,0.327,0,1.17,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,19,-0.291,0.437,3.57,9.88,0,0.5,1,0.796,0,22.9,311,638,5.91,3,0,5.2,47.4,1,146,56.4,2.01,24.1,5.73,6.16,20.3,13.2,12.9,9.63,7.73,6.23,3.82,2.76,13.9,7.8,5.56,3.57,2.27,1.46,0.68,0.379,6,8200,7480,1450,1.1,5.64,5.15,8.44,0.538,51.2,0.758,-0.407,0.143,-0.227,0.0537,272,608,19.8,320,-716,-49,-48.6,1320,68.8,0.459,1.03,0.0335,0.541,-1.21,-0.0827,161,360,11.7,190,-424,-29,0.186,0.13,0,0.311,466,126,0.786,0.214,2640,51.3,13.8,2750,52.5,14,6160,78.5,18.3,1.82,1.82,0,0,0,0.235,0.392,0,0,0,0.0734,0.075,0,0,3,13,2,1,0,0,0,4.95,6.84,9.28,1.06,1.19,1.25,0.13,22,37.8,34.6,54.8,53.5,50.6,925,22.7,9.87,6.25,18,1450,1690,2310,2330,2070,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hexaflumuron,202.62,482.970816,2500,47,1.79,2,2,2,2,0,0,0,2,0,0,0,3.26,0.204,1.13,0.204,0.936,0.0168,0.125,0.00241,0.125,37,12,2,0,0,0,0,2.44,11.8,0.636,11.1,2.07,0,0.25,0.252,0,0,0,0,0.5,0,0,5.61,31.5,89.2,0.733,1.46,25.6,0.0263,0.0526,0,0,0,0.434,0.382,0.572,27.8,57.3,113,0.441,0,1.39,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,7,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,35,-0.275,0.421,3.12,9.97,0,0.467,0.875,0.956,0,22,333,697,5.91,5,0,6.61,45.8,1,148,56.9,1.96,33.9,8.06,6.03,21.9,13.4,13.3,10,7.78,5.23,3.69,1.82,15.2,8.08,6.05,3.73,2.52,1.41,0.766,0.292,8,11700,11100,1200,1.05,9.68,9.24,8.58,0.432,67.4,1.11,-0.499,-0.0759,-0.0634,0.265,190,523,18.8,431,-1180,-72.1,-241,1710,90.9,0.306,0.841,0.0302,0.694,-1.91,-0.116,118,325,11.7,268,-736,-44.8,0.153,0.1,0,3.1,393,229,0.632,0.368,2840,53.3,14.2,2930,54.2,14.3,7560,87,19.6,2.84,2.84,0,0,0,0.124,0.365,0,0,0,0.0449,0.0964,0,0,1,11,1,2,0,0,0,6.57,8.81,11.4,1.47,1.92,2.01,0.147,19,56.5,39.4,65.5,76.9,78.8,632,25.3,10.5,6.74,12,1510,1750,2420,2470,2180,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRGANOX 3114,285.98,806.507837,12700,108,5.75,4,4,4,4,0,0,0,4,0,0,0,11.1,1.73,3,0.707,8.81,1.5,1.48,0.433,0.562,126,18,3,16,21.2,35.7,14.9,7.42,29.3,8.32,19.2,14.4,1.56,1.84,0,0,0,0,0,0,0,1.5,12.3,151,230,3.5,11.5,22.7,0.0929,0.305,0,0,0,0.418,0.548,0.542,37.6,379,1320,0.202,0,1.51,0,0,0,0,0,0,18,0,3,0,0,6,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.9,16,-0.361,0.296,5.92,11.3,0,0.429,0.75,0.816,0,84.2,811,1400,6.91,3,0,12.5,139,3,318,112,1.97,25.9,15.5,10.5,43.8,25.5,29.7,19.9,16.8,13.2,9.22,6.8,38,20.1,22.2,10.8,7.42,5.47,3.51,2.08,12,22200,16700,9140,1.33,2.43,1.83,11,0.214,122,0.72,-0.594,0.75,-0.877,0.493,917,3530,32.3,177,-682,-17.7,740,4220,49.9,0.838,3.23,0.0295,0.162,-0.624,-0.0161,1000,3870,35.3,194,-746,-19.3,0.0761,0.0933,0.256,0.428,1030,66.8,0.939,0.0611,4520,67.3,16.5,5240,72.4,17.4,13600,117,23.9,1.72,1.65,0,0,0,0.204,0.641,0,0,0,0.0737,0.172,0,0,0,9,9,21,0,0,6,15.8,25.4,36.8,8.47,10.3,13,0.155,9,62.7,63.5,106,118,132,13400,49.7,17.3,11.3,18,4860,5830,8820,9630,9900,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D(+)-Glucose,143.46,203.052588,206,16,1.46,0,0,0,0,0,0,0,0,0,0,0,0.856,0,0.383,0,0.364,0,0.0717,0,0.833,24,0,6,0,0,0,0,0.2,3.61,0,3.97,0,0,3.6,0,0,0,0,0,0,0,0,-2.68,7.2,37.4,0.528,1.37,5.75,0.0689,0.179,0,0,0,0.356,0.401,0.465,7.65,11.7,23.5,0.314,0,1.22,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,16,-0.394,0.234,3.64,7.91,0,0.429,0.75,0.936,0,14.1,162,114,4.46,8,0,-3.33,23.4,0,50,22.1,1.84,14.6,14.6,0,9.72,5.54,4.49,3.91,1.78,0.753,0.268,0.0556,6.24,3.33,2.36,1.42,0.618,0.24,0.0662,0.00828,5,1280,1100,240,1.16,5.33,4.58,4.93,0,118,0.631,-0.0536,-0.306,-0.00318,-0.00135,212,473,28.6,146,-326,-52.4,66,799,81.1,0.592,1.33,0.0802,0.408,-0.912,-0.147,75.6,169,10.2,52,-116,-18.7,0.0943,0.176,1.37,4.91,121,237,0.338,0.662,911,30.2,9.69,1070,32.7,10.2,1930,43.9,12.4,2.55,2.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,2.48,2.86,3.17,0.642,0.545,0.46,0.657,1,16.6,13,17.3,22.5,17.1,397,12,5.61,3.52,0,427,458,550,528,364,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
